사고유형,X1_High_Risk_Prob,X2_Estimated_Compensation,X3_Accident_Frequency,TOPSIS_CC,순위
"고등학교-기타 체육·집회공간-기타(음악, 미술 등)-고정된 물체와의 부딪힘",0.8025702625807414,47000.0,2,0.3030766213184772,222
"고등학교-운동장-등교-긁힘, 찔림",0.8023157706056315,55000.0,2,0.3030087371205456,223
고등학교-강당(체육관)-체육-스포츠 활동 중 충격을 가함,0.1071559094106931,504361.077741548,5827,0.3025039751348106,224
고등학교-운동장-식사시간(간식 포함)-기타 호흡 곤란,0.8003318966244379,122500.0,2,0.302479903663512,225
고등학교-운동장-식사시간(간식 포함)-스포츠 활동 중 충격을 가함,0.7237383825870219,775622.4226804124,1552,0.302462483927741,226
"고등학교-강당(체육관)-기타(음악, 미술 등)-스포츠 활동 중 충격을 가함",0.7963124010517162,3092805.5555555555,36,0.3022570919228751,227
고등학교-계단-등교-그밖의 손상 사고,0.799264871261397,210200.0,5,0.3022336728892608,228
고등학교-기타 문화·체육공간-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.797761330264354,119000.0,3,0.3017866640796607,229
"중학교-복도-기타(음악, 미술 등)-사람과의 부딪힘",0.7965473848500918,1521500.0,4,0.3017168601845461,230
"고등학교-복도-등교-베임, 절단",0.7950818982669418,672000.0,1,0.3011323290359161,231
고등학교-기타 체육·집회공간-식사시간(간식 포함)-그밖의 손상 사고,0.7944426532877642,970272.7272727272,11,0.3011085930104583,232
고등학교-복도-등교-물체 사이에 끼임·눌림,0.7950818982669418,34000.0,1,0.3010180147878335,233
고등학교-강당(체육관)-등교-스포츠 활동 중 충격을 가함,0.7949186366895873,118500.0,4,0.3010176432501438,234
중학교-운동장-식사시간(간식 포함)-그밖의 손상 사고,0.7822923656637784,410604.93827160494,324,0.3009623115972089,235
중학교-강당(체육관)-식사시간(간식 포함)-사람과의 부딪힘,0.7863186592008237,421224.2152466368,223,0.3009597996589823,236
중학교-기타 문화·체육공간-식사시간(간식 포함)-1미터 이상의 높이에서 떨어짐,0.7935721072069861,1403000.0,1,0.3008496191551011,237
중학교-계단-등교-사람과의 부딪힘,0.7932990948176972,363250.0,4,0.3006168550368633,238
고등학교-복도-쉬는시간-1미터 이상의 높이에서 떨어짐,0.7915554709837107,255000.0,5,0.3001278555947807,239
중학교-운동장-체육-스포츠 활동 중 충격을 가함,0.050083239240402,343148.0352303523,5904,0.3000529918750483,240
중학교-복도-식사시간(간식 포함)-사람 사이에 끼임·눌림,0.7901539125535622,377931.0344827586,29,0.2999995858466355,241
고등학교-교통구역(스쿨존 외)-자전거도로-등교-1미터 이상의 높이에서 떨어짐,0.7896377049467526,950000.0,1,0.2996851416069289,242
고등학교-교통구역(스쿨존 외)-차도-등교-1미터 이상의 높이에서 떨어짐,0.7896377049467526,811000.0,2,0.299669937788476,243
중학교-기타 체육·집회공간-식사시간(간식 포함)-사람 사이에 끼임·눌림,0.789211291586754,682400.0,5,0.2995585584578078,244
고등학교-강당(체육관)-기타 특별활동시간-고정된 물체와의 부딪힘,0.7888409638647985,482368.4210526316,19,0.2995576369171706,245
초등학교-운동장-등교-1미터 이상의 높이에서 떨어짐,0.7892408000247281,258000.0,5,0.2994908050783385,246
고등학교-교통구역(스쿨존 외)-자전거도로-경기출전-1미터 이상의 높이에서 떨어짐,0.7892864330993934,351000.0,1,0.2994810275423296,247
고등학교-복도-기타 활동시간-사람과의 부딪힘,0.7892570895477824,244000.0,1,0.2994538428186369,248
초등학교-기타 교외-현장학습-교통사고,0.1570006043996156,309082000.0,2,0.2994010216144988,249
고등학교-기타 체육·집회공간-식사시간(간식 포함)-사람 사이에 끼임·눌림,0.7891903844761404,50000.0,1,0.2994008828694613,250
중학교-운동장-식사시간(간식 포함)-이물질에 의한 질식,0.7886375838652303,643000.0,1,0.2993542599829444,251
초등학교-운동장-이론수업-사람과의 부딪힘,0.7881304579802095,227187.5,16,0.2992864623348788,252
고등학교-교통구역(스쿨존 외)-자전거도로-등교-1미터 미만의 높이에서 떨어짐,0.7883650888660924,670000.0,1,0.2992838968686186,253
초등학교-운동장-등교-넘어짐,0.7769266614649933,242171.5210355987,309,0.2992608931612271,254
고등학교-기타 체육·집회공간-식사시간(간식 포함)-사람과의 부딪힘,0.7865534970440446,351382.97872340423,47,0.2991790128541452,255
"고등학교-강당(체육관)-기타(음악, 미술 등)-움직이는 물체와의 부딪힘",0.7875452381809849,663900.0,10,0.2991442015329821,256
"고등학교-강당(체육관)-기타(음악, 미술 등)-이동 중 충격을 가함",0.7875452381809849,629000.0,1,0.2990502097717329,257
중학교-기타 체육·집회공간-쉬는시간-사람과의 부딪힘,0.785407392000878,343103.4482758621,58,0.2989700075803251,258
중학교-복도-기타 특별활동시간-사람과의 부딪힘,0.7871489291788212,180400.0,5,0.2988996024726625,259
초등학교-운동장-등교-1미터 미만의 높이에서 떨어짐,0.7867798901109723,279909.0909090909,11,0.2988738637833619,260
고등학교-일반(교과)교실-기타 활동시간-사람과의 부딪힘,0.7865752993408087,1130000.0,1,0.298871959065203,261
"고등학교-전시관, 체험관-경기출전-고온의 물체·물질 접촉·흡입·섭취",0.7871074418380659,132000.0,1,0.2988406283081719,262
"중학교-강당(체육관)-기타(음악, 미술 등)-고정된 물체와의 부딪힘",0.786102952305796,439000.0,6,0.2986663170622599,263
중학교-강당(체육관)-기타 활동시간-고정된 물체와의 부딪힘,0.7854672339042139,328812.5,16,0.2985684007228471,264
고등학교-일반(교과)교실-식사시간(간식 포함)-이물질에 의한 질식,0.7844413965104313,2514000.0,1,0.2985312600692133,265
중학교-운동장-식사시간(간식 포함)-기타 호흡 곤란,0.7846579386184686,1572666.6666666667,3,0.2984404021315178,266
고등학교-교통구역(스쿨존 내)-자전거도로-경기출전-사람과의 부딪힘,0.7856173220560636,152000.0,1,0.298432264117534,267
고등학교-강당(체육관)-기타 활동시간-1미터 미만의 높이에서 떨어짐,0.7846271595647679,1268000.0,1,0.2983576096770596,268
고등학교-운동장-경기출전-1미터 미만의 높이에서 떨어짐,0.7770086607474582,11481750.0,16,0.2983062895619823,269
"중학교-운동장-식사시간(간식 포함)-긁힘, 찔림",0.7790708013935206,293251.6129032258,155,0.2981926515701645,270
고등학교-숙박시설/식당-식사시간(간식 포함)-고온의 물체·물질 접촉·흡입·섭취,0.7842883892190401,313250.0,4,0.2981222172195875,271
중학교-강당(체육관)-등교-1미터 미만의 높이에서 떨어짐,0.7842648988476084,79000.0,1,0.2980449567652236,272
초등학교-교통구역(스쿨존 내)-인도-등교-넘어짐,0.7635947238746446,334534.2465753425,511,0.2979051964426089,273
고등학교-교통구역(스쿨존 내)-인도-등교-동물에게 물림(사람 포함),0.7797723487903525,56000.0,1,0.2967940926881965,274
고등학교-복도-쉬는시간-1미터 미만의 높이에서 떨어짐,0.7780622116799613,1556600.0,20,0.2967703842740463,275
중학교-기타 교외-기타 특별활동시간-고온의 물체·물질 접촉·흡입·섭취,0.7778811997285858,1982000.0,1,0.2966114125022723,276
고등학교-운동장-경기출전-고온의 물체·물질 접촉·흡입·섭취,0.7790839773178831,89000.0,1,0.296608442433305,277
"중학교-기타 체육·집회공간-기타(음악, 미술 등)-고정된 물체와의 부딪힘",0.7783115322624587,182166.66666666663,6,0.296458273523514,278
고등학교-운동장-경기출전-1미터 이상의 높이에서 떨어짐,0.7781803815414778,639000.0,1,0.2964544305674788,279
고등학교-운동장-등교-스포츠 활동 중 충격을 가함,0.7771580504513134,621000.0,4,0.296195330492339,280
고등학교-일반(교과)교실-등교-그밖의 손상 사고,0.7770019119233135,609833.3333333334,6,0.2961691699060317,281
중학교-교통구역(스쿨존 내)-차도-등교-넘어짐,0.7758962943892889,776478.2608695652,23,0.2960556873624888,282
고등학교-기타 교외-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.7769523943591965,172000.0,1,0.296029391169943,283
중학교-기타 교외-그 밖의 교육활동 시간-고온의 물체·물질 접촉·흡입·섭취,0.7758713404262232,428750.0,4,0.2958022358428036,284
중학교-교통구역(스쿨존 외)-인도-등교-넘어짐,0.7719583787651995,511662.5,80,0.295471110246466,285
"고등학교-강당(체육관)-기타(음악, 미술 등)-기타 호흡 곤란",0.774974501487174,103000.0,1,0.2954652447333,286
중학교-복도-기타 특별활동시간-사람 사이에 끼임·눌림,0.7745049256331047,522000.0,1,0.2954081499290977,287
중학교-교통구역(스쿨존 외)-차도-등교-넘어짐,0.77295373774103,610545.4545454546,22,0.2951935256421462,288
"고등학교-계단-등교-긁힘, 찔림",0.773768102468254,73000.0,4,0.2951517251453151,289
중학교-교통구역(스쿨존 외)-자전거도로-등교-넘어짐,0.77295373774103,362450.0,20,0.2951300463125156,290
중학교-복도-쉬는시간-사람 사이에 끼임·눌림,0.7709938727840298,438589.0410958904,73,0.2951171518642452,291
고등학교-기타 체육·집회공간-식사시간(간식 포함)-1미터 미만의 높이에서 떨어짐,0.7733383819734664,155500.0,2,0.2950268139852273,292
고등학교-강당(체육관)-쉬는시간-1미터 미만의 높이에서 떨어짐,0.7704929849693751,2151609.7560975607,41,0.2949655501702146,293
중학교-실·내외 체육시설-경기출전-고온의 물체·물질 접촉·흡입·섭취,0.7729224202105458,13000.0,1,0.2948756899061122,294
"고등학교-운동장-기타(음악, 미술 등)-고온의 물체·물질 접촉·흡입·섭취",0.7727671742127763,97000.0,1,0.2948470447021419,295
중학교-강당(체육관)-기타 특별활동시간-고정된 물체와의 부딪힘,0.7707242791739747,294061.2244897959,49,0.2947772109258315,296
"고등학교-계단-기타(음악, 미술 등)-1미터 이상의 높이에서 떨어짐",0.7719850677639979,123000.0,1,0.2946326620748841,297
고등학교-강당(체육관)-쉬는시간-1미터 이상의 높이에서 떨어짐,0.7718287599774077,96500.0,6,0.2946323698668046,298
고등학교-운동장-쉬는시간-사람 사이에 끼임·눌림,0.7707252383893884,233428.57142857145,7,0.2943568529549838,299
"고등학교-계단-기타(음악, 미술 등)-1미터 미만의 높이에서 떨어짐",0.7708453622310121,36000.0,1,0.2942979907785717,300
고등학교-실·내외 체육시설-식사시간(간식 포함)-넘어짐,0.7697027817861662,856125.0,8,0.2941897343991098,301
고등학교-일반(교과)교실-등교-기타 호흡 곤란,0.7694414158476338,112000.0,1,0.2939175111369498,302
"고등학교-일반(교과)교실-등교-긁힘, 찔림",0.7691992132934856,197833.3333333333,6,0.2939126985236652,303
"고등학교-특별교실(과학실 외)-경기출전-베임, 절단",0.769244993074531,13000.0,2,0.2938545684980421,304
"중학교-강당(체육관)-기타(음악, 미술 등)-움직이는 물체와의 부딪힘",0.7662881612969821,222788.7323943662,71,0.2937348255138252,305
고등학교-운동장-체육-넘어짐,0.2366087348735667,1234181.800655485,5187,0.2936661553208349,306
고등학교-실·내외 체육시설-식사시간(간식 포함)-그밖의 손상 사고,0.7674847084523456,1739000.0,2,0.2936655392482158,307
고등학교-기숙사-등교-사람과의 부딪힘,0.7682996894477365,170000.0,2,0.2936166459852616,308
"고등학교-복도-기타(음악, 미술 등)-사람과의 부딪힘",0.7673708131200974,116000.0,1,0.2933364272828199,309
중학교-기타 체육·집회공간-경기출전-사람과의 부딪힘,0.766992866564036,349333.3333333333,3,0.2932903352461558,310
중학교-기타 교내-식사시간(간식 포함)-1미터 이상의 높이에서 떨어짐,0.7663568770575608,497666.6666666667,9,0.2931951658435879,311
고등학교-복도-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.7615334647573797,377239.4366197183,142,0.2931384088900743,312
중학교-현관-등교-사람과의 부딪힘,0.7664126414603832,231000.0,1,0.2930870360020872,313
"중학교-강당(체육관)-기타(음악, 미술 등)-이동 중 충격을 가함",0.7662881612969821,140000.0,6,0.2930839936113241,314
고등학교-일반(교과)교실-경기출전-고정된 물체와의 부딪힘,0.7664012814585872,107000.0,1,0.2930620594218249,315
"고등학교-운동장-기타(음악, 미술 등)-1미터 이상의 높이에서 떨어짐",0.7660602208704607,594000.0,1,0.2930517150621531,316
고등학교-복도-식사시간(간식 포함)-1미터 미만의 높이에서 떨어짐,0.7652614902524315,585200.0,10,0.2929116289877533,317
고등학교-복도-등교-넘어짐,0.7612025901254919,4348710.52631579,38,0.2927136648366861,318
"고등학교-운동장-기타(음악, 미술 등)-1미터 미만의 높이에서 떨어짐",0.7649864163719303,76000.0,2,0.2926676863993235,319
중학교-기타 체육·집회공간-쉬는시간-사람 사이에 끼임·눌림,0.7636271804505377,572142.8571428572,7,0.2924194535841696,320
초등학교-운동장-식사시간(간식 포함)-사람 사이에 끼임·눌림,0.7631815001245754,100444.44444444444,27,0.2924037560251367,321
고등학교-교통구역(스쿨존 외)-자전거도로-경기출전-사람과의 부딪힘,0.7635516371349752,200000.0,3,0.2922943478235333,322
"고등학교-기타 교내-등교-베임, 절단",0.7634721428627703,64333.333333333336,3,0.2922481337535048,323
"고등학교-기타 체육·집회공간-식사시간(간식 포함)-긁힘, 찔림",0.7630583374302689,241200.0,5,0.2921814798985651,324
"고등학교-일반(교과)교실-기타 특별활동시간-베임, 절단",0.762877014728126,100333.33333333331,3,0.2920864268229509,325
고등학교-강당(체육관)-등교-움직이는 물체와의 부딪힘,0.7623528675400956,53500.0,2,0.2919206161917683,326
고등학교-일반(교과)교실-쉬는시간-사람 사이에 끼임·눌림,0.7618975495896642,236000.0,12,0.2919198068810361,327
중학교-기타 교내-식사시간(간식 포함)-1미터 미만의 높이에서 떨어짐,0.7617694773284925,330285.71428571426,7,0.2918521231431262,328
"고등학교-강당(체육관)-기타(음악, 미술 등)-넘어짐",0.761384951716099,301333.3333333333,9,0.2917574968041942,329
중학교-기타 공용공간-등교-사람과의 부딪힘,0.7613330506242753,546000.0,1,0.291709144959245,330
"고등학교-운동장-등교-베임, 절단",0.7610960032406197,849500.0,2,0.2917050675520393,331
고등학교-운동장-등교-물체 사이에 끼임·눌림,0.7610960032406197,123000.0,1,0.2915679394733819,332
중학교-실·내외 체육시설-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.7607866336685861,160714.2857142857,7,0.2915444122223647,333
